age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,y
1,4,2,3,0,2802,1,0,18,5,84,1,0
1,9,2,3,0,615,1,0,18,5,373,1,1
2,7,0,2,0,3,1,0,18,5,15,8,0
1,4,1,3,0,1480,1,0,18,5,143,1,0
2,4,2,3,0,518,1,0,18,5,399,1,0
2,1,0,1,0,117,1,0,18,5,125,3,0
2,0,2,2,0,1129,1,0,18,5,145,3,0
2,1,0,2,0,-138,1,0,18,5,644,1,0
1,1,2,2,0,391,1,0,18,5,166,1,0
2,7,2,2,0,91,1,0,18,5,111,2,0
2,1,2,2,0,-38,1,0,18,5,184,1,0
2,5,0,3,0,0,0,0,18,5,616,1,1
2,0,2,2,0,92,1,0,18,5,110,1,0
1,1,0,1,0,53,1,0,18,5,116,1,0
2,1,2,1,0,-4,1,0,18,5,178,1,0
1,1,2,2,0,217,1,0,18,5,504,1,1
1,4,2,3,0,797,1,0,18,5,334,2,0
2,0,2,2,0,144,1,0,18,5,177,1,0
2,0,2,2,0,3950,1,0,18,5,232,1,0
1,1,2,2,0,327,1,0,18,5,21,2,0
1,9,1,3,0,839,1,0,18,5,700,3,1
2,4,2,3,0,138,1,0,18,5,191,5,0
1,1,2,2,0,922,1,0,18,5,72,1,0
2,6,0,2,0,35,1,1,18,5,163,1,0
2,1,2,2,0,1670,1,0,18,5,183,1,0
1,9,2,3,0,10,1,0,18,5,78,2,0
1,0,2,2,0,219,1,1,18,5,91,6,0
1,1,1,2,0,697,1,0,18,5,253,2,0
1,7,1,2,0,1354,1,1,18,5,239,2,0
2,1,2,1,0,2369,1,0,18,5,87,1,0
1,1,2,1,0,37,1,0,18,5,121,5,0
1,6,1,3,0,163,1,0,18,5,149,1,0
2,4,1,2,0,180,1,0,18,5,37,2,0
2,1,1,1,0,2269,1,0,18,5,132,1,0
1,7,2,2,0,261,1,1,18,5,113,1,0
1,4,0,3,0,726,1,0,18,5,24,1,0
2,3,2,2,0,1015,1,0,18,5,1008,1,1
2,0,1,2,0,3540,1,0,18,5,213,1,0
2,9,2,3,0,-162,1,0,18,5,380,1,0
1,9,2,3,0,1080,1,0,18,5,192,1,0
1,9,2,2,0,963,1,0,18,5,66,1,0
1,1,1,2,0,-135,1,0,18,5,57,1,0
1,1,1,2,0,275,1,0,18,5,180,1,0
2,9,2,2,0,315,1,0,18,5,179,3,0
1,1,2,1,0,409,1,0,18,5,276,4,0
1,9,2,2,0,468,1,0,18,5,37,1,0
1,1,2,2,0,381,1,0,18,5,143,1,0
1,7,2,2,0,1119,1,0,18,5,1063,1,1
1,0,2,2,0,3505,1,0,18,5,317,1,0
1,7,2,2,0,40,1,0,18,5,105,1,0
2,1,2,1,0,12198,1,0,18,5,178,1,1
2,4,2,3,0,-234,1,0,18,5,124,1,0
1,6,2,3,0,476,1,0,18,5,427,1,1
1,0,2,3,0,1501,1,0,18,5,316,1,0
2,0,2,2,0,791,1,0,18,5,103,2,0
1,9,2,2,0,-218,1,0,18,5,73,2,0
2,0,2,3,0,235,1,0,18,5,525,1,1
2,2,1,3,0,170,1,0,18,5,442,1,1
2,9,0,2,0,-357,1,1,18,5,618,1,1
1,1,2,2,0,-287,1,0,18,5,504,1,0
2,10,2,2,0,382,1,1,18,5,182,1,0
1,9,0,2,0,21,1,0,18,5,336,1,0
2,1,1,1,0,273,1,0,18,5,248,1,0
1,1,2,2,0,0,1,0,18,5,82,4,0
2,7,2,2,0,165,1,0,18,5,182,2,0
1,8,2,3,0,2764,1,0,18,5,78,2,0
1,1,1,1,0,-5,1,0,18,5,518,2,0
2,9,1,2,0,536,1,0,18,5,778,2,0
2,7,2,1,0,471,1,0,18,5,61,4,0
1,8,2,3,0,385,1,0,18,5,203,5,0
1,1,1,1,0,595,1,1,18,5,222,3,0
1,4,2,3,0,-386,1,0,18,5,59,2,0
1,1,2,2,0,2145,1,0,18,5,727,2,1
1,1,2,2,0,154,1,0,18,5,1010,2,0
1,9,2,2,0,2293,1,0,18,5,317,3,0
2,2,2,3,0,3302,1,1,18,5,207,3,0
2,2,2,3,0,1068,1,0,18,5,46,6,0
2,0,2,2,0,319,1,0,18,5,120,2,0
2,0,2,3,0,4254,1,0,18,5,104,3,0
2,0,1,2,0,1077,1,0,18,5,432,3,0
2,0,0,2,0,777,1,0,18,5,517,3,0
2,1,1,1,0,392,1,0,18,5,180,3,0
1,7,2,2,0,-371,1,0,18,5,147,2,0
2,1,1,2,0,161,1,0,18,5,98,2,0
2,1,0,2,0,-301,1,1,18,5,465,2,0
2,1,1,1,0,-454,1,1,18,5,801,5,1
1,1,2,2,0,-93,1,0,18,5,599,2,0
2,9,0,2,0,116,1,0,18,5,40,2,0
2,1,1,2,0,-73,1,1,18,5,15,8,0
1,9,2,2,0,577,1,0,18,5,18,4,0
2,0,1,2,0,429,1,1,18,5,35,3,0
1,9,2,2,0,598,1,0,18,5,309,2,0
1,4,2,3,0,574,1,0,18,5,196,3,0
2,5,0,2,0,306,1,0,18,5,76,3,0
2,0,1,2,0,1158,1,0,18,5,61,7,0
2,4,1,3,0,1387,1,0,18,5,154,2,0
2,1,1,2,0,2058,1,0,18,5,23,2,0
2,1,1,1,0,-35,1,0,18,5,194,3,0
1,0,2,2,0,1157,1,1,18,5,336,2,0
2,1,1,2,0,-39,1,0,18,5,104,2,0
1,4,2,2,0,1609,1,0,18,5,98,2,0
2,2,1,2,0,145,1,0,18,5,236,3,0
1,9,1,2,0,33,1,0,18,5,146,2,0
1,1,2,1,0,-887,1,0,18,5,827,2,1
2,0,2,2,0,184,1,0,18,5,181,2,0
2,0,0,2,0,220,1,0,18,5,197,2,0
2,9,2,2,0,59,1,0,18,5,9,4,0
1,9,1,2,0,267,1,0,18,5,166,4,0
1,4,2,3,0,264,1,0,18,5,36,2,0
1,0,2,1,0,528,1,1,18,5,267,2,0
2,1,1,2,0,266,1,0,18,5,87,2,0
2,7,2,2,0,258,1,0,18,5,409,3,0
2,9,1,2,0,966,1,0,18,5,16,4,0
2,1,0,2,0,164,1,0,18,5,11,5,0
2,7,0,1,0,2225,1,0,18,5,8,4,0
1,1,2,2,0,240,1,0,18,5,166,4,0
2,0,2,2,0,1560,1,0,18,5,9,2,0
1,1,1,2,0,1072,1,0,18,5,630,2,0
1,0,1,2,0,2678,1,0,18,5,23,5,0
2,0,1,2,0,10133,0,1,18,5,382,2,0
1,8,2,2,0,234,1,0,18,5,33,5,0
1,0,2,2,0,306,1,0,18,5,774,4,1
1,7,0,2,0,1336,1,0,18,5,13,3,0
1,0,2,2,0,3068,1,0,18,5,227,2,0
2,7,0,2,0,-1730,1,1,18,5,178,3,0
2,5,0,2,0,451,0,1,18,5,42,4,0
2,9,0,2,0,17,1,0,18,5,375,3,0
1,9,2,2,0,3,0,0,18,5,40,8,0
2,4,2,3,0,2368,1,0,18,5,241,3,0
1,1,2,2,0,2528,1,0,18,5,190,8,0
1,4,2,3,0,2017,1,0,18,5,213,4,0
2,9,2,2,0,23,1,0,18,5,69,2,0
2,1,1,2,0,139,1,0,18,5,412,5,0
2,1,1,1,0,106,1,0,18,5,31,6,0
2,1,2,2,0,-295,1,1,18,5,173,2,0
1,1,2,2,0,2752,1,0,18,5,165,2,0
1,4,2,3,0,2637,1,0,18,5,179,3,0
1,9,2,2,0,778,1,0,18,5,22,2,0
2,1,0,2,0,865,1,0,18,5,158,2,0
1,1,2,2,0,179,1,0,18,5,74,2,0
2,7,2,2,0,-63,1,0,18,5,92,3,0
2,4,2,3,0,-292,1,0,18,5,166,2,0
1,1,2,2,0,668,1,0,18,5,857,3,0
2,9,1,3,0,1034,1,0,18,5,368,2,0
1,1,2,1,0,292,1,1,18,5,1027,2,1
2,0,2,2,0,-371,1,1,18,5,221,2,0
1,7,2,2,0,1299,1,1,18,5,113,2,0
1,1,2,2,0,320,1,0,18,5,549,3,0
2,4,1,3,0,1041,1,0,18,5,577,2,0
1,2,2,3,0,224,1,0,18,5,567,2,0
1,10,2,2,0,259,1,0,18,5,12,2,0
2,1,1,1,0,1687,1,0,18,5,14,3,0
2,0,1,2,0,95,1,0,18,5,428,2,0
2,9,2,2,0,191,1,0,18,5,19,4,0
2,1,2,1,0,4723,1,0,18,5,350,3,0
1,2,2,3,0,219,1,0,18,5,76,2,0
1,5,2,2,0,48,0,0,18,5,142,2,0
2,4,2,3,0,-578,1,0,18,5,767,2,1
2,2,0,3,0,148,1,0,18,5,61,3,0
2,4,1,3,0,3063,1,0,18,5,68,2,0
2,1,1,2,0,139,1,1,18,5,732,2,1
1,4,2,3,0,103,1,0,18,5,130,2,0
2,9,2,3,0,2684,1,0,18,5,542,2,1
1,4,1,3,0,127,1,0,18,5,695,2,0
2,9,2,3,0,-241,1,0,18,5,333,2,0
2,1,1,2,0,18,1,0,18,5,312,3,0
2,9,2,2,0,1279,1,0,18,5,239,2,0
1,4,1,3,0,318,1,0,18,5,1434,2,0
2,0,2,2,0,16,0,0,18,5,488,5,0
2,1,1,2,0,355,1,0,18,5,189,3,0
1,8,2,2,0,2530,1,0,18,5,194,3,0
2,4,1,3,0,1657,1,0,18,5,566,2,0
1,7,2,1,0,-32,1,0,18,5,486,2,0
1,4,1,3,0,1814,1,0,18,5,207,4,0
2,1,1,2,0,-83,1,0,18,5,179,4,0
1,1,1,1,0,519,1,0,18,5,82,9,0
1,8,2,1,0,110,1,0,18,5,237,2,0
2,0,2,2,0,181,1,0,18,5,217,4,0
2,1,2,1,0,55,1,0,18,5,351,2,0
2,4,2,2,0,219,1,0,18,5,19,4,0
1,2,1,2,0,97,1,1,18,5,13,3,0
1,1,1,2,0,1958,1,0,18,5,112,4,0
2,0,1,2,0,393,1,0,18,5,222,4,0
2,5,0,1,0,47,1,0,18,5,110,3,0
2,4,2,3,0,9336,1,0,18,5,311,2,0
1,1,2,2,0,294,1,0,18,5,466,2,0
1,1,2,2,0,-350,1,0,18,5,80,3,0
2,1,1,2,0,512,1,0,18,5,109,2,0
2,1,0,1,0,815,1,0,18,5,22,3,0
2,6,1,2,0,487,1,0,18,5,54,2,0
2,4,2,3,0,1304,1,0,18,5,536,2,1
2,1,1,1,0,5643,1,0,18,5,106,2,0
1,9,2,2,0,-16,1,0,18,5,251,3,0
2,0,2,2,0,2394,1,1,18,5,895,12,0
1,1,2,2,0,8950,1,0,18,5,11,4,0
2,0,1,2,0,14,0,1,18,5,8,9,0
1,7,2,2,0,177,1,0,18,5,187,4,0
1,7,1,2,0,1808,1,0,18,5,83,2,0
2,1,1,1,0,-1,1,0,18,5,1057,6,1
1,1,2,1,0,174,1,0,18,5,22,3,0
2,2,1,2,0,246,1,0,18,5,427,4,0
1,4,0,3,0,559,1,0,18,5,6,4,0
2,1,2,1,0,90,1,0,18,5,50,2,0
2,1,1,2,0,5306,1,0,18,5,66,2,0
1,7,2,2,0,129,1,0,18,5,32,2,0
2,1,1,2,0,876,1,0,18,5,93,2,0
2,4,0,3,0,-75,1,0,18,5,193,2,0
2,7,1,2,0,49,1,0,18,5,250,4,0
2,1,2,2,0,57,1,0,18,5,72,3,0
1,0,2,2,0,596,1,0,18,5,172,2,0
2,4,1,1,0,76,1,0,18,5,54,4,0
2,4,2,2,0,1310,1,0,18,5,12,2,0
1,1,2,2,0,84,1,0,18,5,6,2,0
1,4,1,3,0,1387,1,0,18,5,256,2,1
2,1,1,2,0,463,1,0,18,5,11,11,0
1,1,1,1,0,172,1,0,18,5,410,3,0
2,9,1,2,0,118,1,0,18,5,53,4,0
1,9,2,2,0,-156,1,0,18,5,4,2,0
2,6,2,2,0,136,1,0,18,5,30,2,0
1,9,2,2,0,78,1,1,18,5,5,2,0
2,5,1,1,0,341,1,0,18,5,27,10,0
1,9,2,2,0,-73,1,0,18,5,7,2,0
1,0,2,1,0,25,1,0,18,5,296,2,0
2,1,1,1,0,-132,1,1,18,5,170,6,0
1,1,2,2,0,583,0,0,18,5,453,2,0
1,7,1,2,0,38,1,0,18,5,16,5,0
2,1,2,1,0,18,0,0,18,5,324,4,0
2,9,1,2,0,6,1,0,18,5,122,3,0
1,1,2,2,0,286,1,0,18,5,663,2,0
2,7,1,1,0,636,1,1,18,5,36,6,0
1,1,2,2,0,-398,1,0,18,5,14,3,0
1,1,1,2,0,97,1,0,18,5,342,4,0
1,9,1,3,0,176,1,0,18,5,10,2,0
1,7,1,2,0,817,1,0,18,5,128,3,0
1,0,2,2,0,843,1,0,18,5,22,2,0
2,0,0,2,1,5,1,1,18,5,82,3,0
2,7,1,2,0,0,1,0,18,5,146,2,0
2,9,1,2,0,-119,1,0,18,5,9,5,0
2,2,1,1,0,-98,1,0,18,5,9,3,0
2,0,2,2,0,-422,1,0,18,5,64,2,0
2,9,1,2,0,580,1,0,18,5,8,4,0
1,1,0,1,0,-258,1,0,18,5,18,2,0
2,7,1,2,0,664,1,1,18,5,29,5,0
1,0,1,2,0,576,1,1,18,5,20,6,0
2,10,2,2,0,500,1,0,18,5,184,2,0
2,1,2,1,0,342,1,0,18,5,284,2,0
2,1,1,2,0,503,1,1,18,5,24,2,0
1,9,2,3,0,426,0,0,18,5,11,4,0
1,9,2,2,0,155,1,0,18,5,26,4,0
1,2,2,2,0,69,1,0,18,5,35,3,0
2,0,2,3,0,902,1,0,18,5,50,7,0
2,0,1,2,0,880,1,1,18,5,22,3,0
1,9,2,2,0,1842,1,1,18,5,687,2,0
1,7,1,2,0,183,1,0,18,5,453,4,0
2,9,1,2,0,-706,1,1,18,5,44,2,0
1,6,1,2,0,-522,1,1,18,5,638,2,1
2,1,1,1,0,592,1,0,18,5,80,3,0
1,1,2,2,0,1472,0,0,18,5,246,2,0
2,7,1,2,0,668,1,1,18,5,12,5,0
2,0,1,2,0,-121,1,1,18,5,167,4,0
2,1,1,2,0,-173,1,0,18,5,197,3,0
2,0,2,2,0,1150,1,0,18,5,126,2,0
1,1,2,2,0,5482,1,0,18,5,424,2,0
2,4,2,3,0,10269,1,0,18,5,28,2,0
2,9,2,2,0,-472,1,1,18,5,121,2,0
2,4,1,3,0,198,1,0,18,5,214,5,0
1,0,2,2,0,483,1,0,18,5,305,2,0
2,6,1,2,0,711,1,0,18,5,90,2,0
1,7,2,2,0,236,1,0,18,5,236,2,0
2,1,2,2,0,135,1,0,18,5,232,2,0
2,0,2,2,0,176,1,0,18,5,80,2,0
1,1,2,2,0,1421,1,0,18,5,209,2,0
2,4,2,2,0,2955,1,0,18,5,178,2,0
1,1,2,2,0,23,1,0,18,5,11,6,0
1,1,2,1,0,426,1,0,18,5,953,3,0
1,8,2,2,0,508,1,0,18,5,12,3,0
2,7,1,1,0,116,1,0,18,5,267,4,0
2,6,2,2,0,518,1,0,18,5,34,7,0
2,9,2,2,0,-363,1,0,18,5,214,2,0
2,1,0,2,0,-314,1,0,18,5,7,5,0
1,0,2,2,0,2,1,0,18,5,56,9,0
1,1,2,2,0,1837,1,0,18,5,109,2,0
2,9,2,2,0,-196,1,0,18,5,45,2,0
2,9,2,2,0,225,1,0,18,5,7,5,0
2,9,2,2,0,-242,1,0,18,5,1173,3,1
1,1,1,1,0,79,1,0,18,5,27,4,0
2,4,0,3,0,-199,1,0,18,5,15,3,0
1,7,2,2,0,1393,1,1,18,5,42,8,0
1,9,2,2,0,292,1,0,18,5,45,4,0
2,1,1,1,0,1548,1,1,18,5,226,2,0
1,7,1,2,0,121,1,0,18,5,477,3,0
1,7,2,2,1,-1414,1,1,18,5,171,2,0
2,1,2,2,0,1124,1,0,18,5,82,4,0
1,4,2,3,0,722,1,0,18,5,81,4,0
2,7,2,2,0,719,1,0,18,5,1359,3,1
2,7,1,3,0,519,1,0,18,5,715,6,0
2,1,2,2,0,707,1,0,18,5,52,2,0
2,7,1,2,0,1165,1,0,18,5,485,6,0
2,9,1,2,0,976,1,0,18,5,32,8,0
1,0,2,2,0,236,1,1,18,5,8,2,0
1,8,2,2,0,568,1,0,18,5,28,6,0
1,0,2,2,0,0,1,1,18,5,390,5,1
2,7,0,2,0,710,1,0,18,5,1880,2,0
1,10,2,3,0,497,1,0,18,5,642,3,1
1,1,2,2,0,76,1,0,18,5,639,2,1
1,1,1,2,0,1113,1,0,22,5,135,1,0
2,4,2,3,0,6651,0,0,22,5,114,1,0
2,1,1,2,0,366,1,0,22,5,324,1,1
2,0,0,2,0,397,1,1,22,5,582,1,1
2,7,2,2,0,2252,0,0,22,5,394,1,0
2,4,1,3,0,3723,0,0,22,5,354,1,1
2,4,0,3,0,4256,0,0,22,5,121,1,0
2,9,2,3,0,1625,0,0,22,5,796,1,1
1,8,2,2,0,1925,0,0,22,5,190,1,0
2,0,1,2,0,106,0,0,22,5,186,1,1
2,1,1,2,0,603,0,0,22,5,204,1,0
2,4,2,3,0,12607,0,0,22,5,150,1,0
2,0,1,2,0,6971,0,0,22,5,119,1,0
1,4,2,3,0,3197,0,0,22,5,172,1,0
2,4,1,3,0,81,1,0,22,5,104,1,0
1,4,2,3,0,377,0,0,22,5,91,1,0
2,4,1,2,0,18,1,0,22,5,230,1,0
2,6,1,2,0,8094,0,0,22,5,94,7,0
1,4,1,3,0,877,0,0,22,5,122,2,0
2,9,1,3,0,1188,1,0,22,5,89,1,0
2,9,2,2,0,54,0,0,22,5,563,1,0
2,9,1,2,0,2266,0,0,22,5,86,1,0
2,4,2,3,0,490,0,0,22,5,72,1,0
1,4,2,3,0,265,0,0,22,5,491,1,1
2,0,1,2,0,1314,1,0,22,5,74,1,0
2,10,1,3,0,377,0,0,22,5,158,1,0
2,7,1,2,0,1543,1,0,22,5,298,1,1
2,4,1,3,0,2239,0,0,22,5,431,1,1
2,9,1,2,0,3519,0,1,22,5,152,1,0
2,4,1,3,0,0,1,0,22,5,168,1,0
2,1,2,2,0,507,1,0,22,5,210,1,0
1,9,0,2,0,1977,1,0,22,5,449,1,1
2,0,1,3,0,10,0,0,22,5,81,1,0
2,4,0,3,1,0,0,0,22,5,239,1,0
2,7,2,2,0,658,0,0,22,5,100,1,0
1,8,2,2,0,5916,0,0,22,5,259,1,0
2,4,2,3,0,0,1,0,22,5,271,1,1
2,5,0,1,0,720,0,0,22,5,250,1,0
2,7,2,2,0,0,0,0,22,5,320,1,0
2,5,0,1,0,1194,1,0,22,5,807,1,0
2,1,1,2,0,576,0,0,22,5,190,1,0
2,7,1,2,0,2145,0,0,22,5,271,1,1
2,9,1,2,0,116,0,0,22,5,554,2,1
2,4,1,3,0,622,0,0,22,5,181,2,0
2,4,1,3,0,511,0,0,22,5,264,2,0
2,4,2,3,0,311,1,1,22,5,81,1,0
2,4,1,3,0,332,1,0,22,5,566,7,0
1,8,2,2,0,620,0,0,22,5,223,1,1
2,4,1,3,0,0,0,0,22,5,98,1,0
2,9,1,2,0,2981,1,1,22,5,106,1,0
2,4,2,3,0,307,0,0,22,5,182,2,1
1,8,2,3,0,3733,1,0,22,5,198,1,1
2,7,1,2,0,1381,1,0,22,5,115,3,0
2,7,2,2,0,3993,0,0,22,5,148,2,1
2,0,2,2,0,533,0,0,22,5,71,1,0
1,4,2,3,0,428,0,0,22,5,293,2,1
2,4,2,3,0,23,0,0,22,5,137,2,0
2,10,2,3,0,953,1,0,22,5,169,1,0
2,4,1,1,0,5310,1,0,22,5,545,2,1
1,9,2,2,0,1532,0,0,22,5,253,1,0
2,9,1,2,0,573,1,1,22,5,105,2,0
1,2,2,3,0,999,0,0,22,5,157,3,0
2,4,1,3,0,255,0,0,22,5,970,2,1
1,9,1,3,0,2026,0,0,22,5,43,1,0
2,0,1,3,0,1,1,0,22,5,249,3,0
2,4,2,3,0,4841,0,0,22,5,580,3,0
1,4,2,3,0,616,1,0,22,5,685,1,1
2,10,2,2,0,2208,0,0,22,5,23,2,0
1,4,2,3,0,7578,0,0,22,5,46,3,0
1,8,2,1,0,1596,0,0,25,5,101,2,0
2,0,2,2,0,554,1,0,25,5,97,3,0
2,0,2,2,0,1810,1,0,25,5,65,2,0
2,0,2,2,0,733,1,0,25,5,282,1,1
2,9,0,2,0,385,0,0,25,5,644,1,0
2,1,1,1,0,258,0,0,25,5,86,1,0
1,0,2,2,0,265,1,0,25,5,304,1,0
2,9,2,2,0,2979,0,0,25,5,156,1,0
2,3,1,2,0,110,0,0,25,5,167,1,0
2,9,1,2,0,994,1,0,25,5,365,5,0
2,9,1,3,0,732,0,0,25,5,354,1,0
2,9,1,2,0,0,1,0,25,5,234,1,0
2,9,1,3,0,8023,0,0,25,5,146,1,0
1,8,2,3,0,118,0,0,25,5,112,1,0
2,0,1,2,0,31,0,0,25,5,101,1,0
2,9,2,2,0,2583,0,0,25,5,241,1,0
1,6,2,3,0,2503,0,0,25,5,426,1,1
2,9,1,3,0,1843,1,0,25,5,269,1,0
1,9,2,2,0,594,0,0,25,5,128,1,0
2,5,0,3,0,439,0,1,25,5,464,1,1
1,9,2,2,0,590,0,0,25,5,124,1,1
2,9,2,2,0,204,1,0,25,5,236,1,1
1,1,2,3,0,567,0,0,25,5,421,1,1
1,10,1,3,0,482,0,0,25,5,119,1,1
2,9,2,3,0,612,0,0,25,5,91,1,0
2,0,1,2,0,514,1,0,25,5,56,1,0
2,9,1,2,0,1299,1,0,25,5,104,1,0
1,8,2,3,0,5169,1,0,25,5,397,1,1
1,8,2,3,0,5741,0,0,25,5,327,1,0
1,8,2,2,0,162,0,0,25,5,106,2,0
2,7,1,3,0,562,0,0,25,5,90,1,0
2,4,2,3,0,2988,1,0,25,5,179,1,0
2,3,1,3,0,11219,0,0,25,5,112,1,0
2,4,2,3,0,2486,1,0,25,5,265,1,0
2,4,2,3,0,1379,0,0,25,5,189,1,1
2,0,0,3,0,777,0,1,25,5,344,1,0
2,7,1,3,0,570,0,0,25,5,70,1,0
1,9,2,3,0,386,0,0,25,5,867,1,1
1,9,2,3,0,0,1,0,25,5,269,1,1
1,0,1,3,0,501,1,1,25,5,92,1,0
2,9,0,2,0,972,0,0,25,5,613,2,0
1,4,2,3,0,957,0,0,25,5,915,2,1
2,7,1,2,0,27,0,0,25,5,485,1,0
2,5,1,3,0,281,0,0,25,5,185,1,0
2,0,1,2,0,0,1,0,25,5,200,1,0
1,9,2,2,0,156,1,0,25,5,157,4,0
2,7,0,2,0,641,0,0,25,5,128,3,0
2,9,1,2,0,312,0,0,25,5,612,7,1
2,2,1,1,0,0,0,0,25,5,163,1,0
2,0,1,2,0,75,1,1,25,5,111,1,0
1,1,2,2,0,167,0,1,25,5,288,1,1
2,4,1,2,0,724,1,0,25,5,305,1,0
2,0,2,3,0,117,1,0,25,5,77,1,0
2,4,1,3,0,93,1,0,25,5,74,1,0
1,1,2,2,0,411,0,0,25,5,115,1,0
2,5,0,3,0,13094,0,0,25,5,1064,1,1
2,4,2,3,0,5086,0,0,25,5,213,4,1
2,5,1,2,0,393,0,1,25,5,176,1,0
1,0,1,2,0,1165,0,0,25,5,205,1,0
2,9,1,2,0,5749,0,0,25,5,180,1,0
1,8,1,3,0,803,1,0,25,5,324,1,0
2,0,2,2,0,8626,0,0,25,5,159,1,0
1,0,2,2,0,707,1,0,25,5,226,1,1
2,4,1,3,0,900,1,0,25,5,116,1,0
2,4,1,3,0,246,1,0,25,5,217,1,0
2,4,2,3,0,747,0,0,25,5,109,1,0
2,0,1,2,0,755,1,0,25,5,531,1,0
2,0,1,2,0,1054,1,0,25,5,214,1,0
2,6,1,3,0,2211,1,0,25,5,143,1,0
2,7,1,2,0,466,1,1,25,5,377,1,1
2,7,2,2,0,152,1,0,25,5,158,2,1
2,4,1,2,0,369,0,0,25,5,115,2,0
2,9,0,2,0,1612,0,0,25,5,262,2,1
1,4,1,2,0,466,1,0,25,5,123,2,0
2,9,1,3,0,911,1,1,25,5,117,2,1
2,4,1,3,0,496,0,0,25,5,85,1,0
2,9,2,2,0,863,1,0,25,5,166,3,0
2,1,2,2,0,4464,1,0,25,5,217,1,0
1,0,1,3,0,238,0,0,25,5,344,2,1
2,10,1,2,0,1561,0,0,25,5,352,3,1
2,7,1,2,0,1179,0,0,25,5,284,1,1
2,9,2,2,0,27,1,0,25,5,214,1,1
1,9,2,2,0,6,0,0,25,5,315,1,1
2,9,2,3,0,654,1,0,25,5,615,4,1
2,4,1,3,0,333,0,0,25,5,170,1,0
2,10,1,3,0,7620,0,0,25,5,100,3,0
1,8,2,2,0,253,0,0,25,5,242,2,1
2,9,2,3,0,705,1,0,25,5,414,2,1
1,9,2,3,0,11862,0,0,25,5,281,5,0
2,9,2,3,0,109,1,1,25,5,601,2,1
2,1,1,1,0,-310,1,1,26,5,133,2,0
2,4,2,3,0,5689,0,0,26,5,527,2,0
2,4,1,3,0,205,0,0,26,5,107,2,0
2,7,1,2,0,2915,0,0,26,5,314,2,0
2,4,1,3,0,937,0,0,26,5,61,1,0
2,4,1,2,0,363,1,1,26,5,135,1,0
1,8,2,2,0,23878,0,0,26,5,133,1,1
2,1,2,2,0,142,1,0,26,5,293,2,0
2,9,1,2,0,1066,0,0,26,5,125,1,0
2,4,2,3,0,699,0,0,26,5,66,1,0
2,4,1,3,0,42,0,0,26,5,318,1,0
1,9,1,3,0,1570,1,0,26,5,260,1,0
2,9,2,3,0,2340,0,0,26,5,94,1,0
1,4,2,3,0,320,0,0,26,5,140,1,0
2,10,1,2,0,5091,0,0,26,5,309,1,0
2,2,1,2,0,339,1,0,26,5,251,1,0
1,9,2,3,0,411,0,0,26,5,111,1,0
2,7,2,2,0,995,1,0,26,5,119,1,0
2,9,1,2,0,3399,0,0,26,5,1078,1,1
2,4,1,3,0,2365,0,1,26,5,159,3,0
2,4,1,3,0,79,0,0,26,5,640,1,1
1,8,2,2,0,8015,0,0,26,5,109,1,0
1,8,2,2,0,715,0,0,26,5,217,1,0
1,4,1,3,0,243,0,0,26,5,482,1,1
2,4,1,3,0,753,0,0,26,5,71,5,0
2,9,2,2,0,138,0,0,26,5,91,1,1
2,10,1,2,0,1289,0,0,26,5,260,2,0
1,9,2,2,0,707,0,0,26,5,228,1,0
1,9,2,2,0,405,0,0,26,5,256,1,0
2,4,2,3,0,816,1,0,26,5,302,1,0
2,9,2,2,0,4792,0,0,26,5,131,3,0
1,4,2,3,0,1602,1,0,26,5,154,1,0
2,0,1,2,0,11303,0,0,26,5,500,2,0
1,4,2,3,0,938,0,0,26,5,172,2,0
1,4,2,3,0,1317,0,0,26,5,176,1,1
2,2,1,1,0,1443,0,0,26,5,574,1,0
2,4,1,3,0,47,0,0,26,5,244,1,0
2,10,1,2,0,1040,0,0,26,5,137,5,0
2,4,1,3,0,1778,0,0,26,5,134,1,0
2,4,2,3,0,808,0,0,26,5,376,2,0
2,10,1,2,0,68,0,0,26,5,169,2,0
1,4,2,3,0,207,0,0,26,5,240,4,0
1,6,2,3,0,560,0,0,26,5,122,2,0
2,9,1,3,0,8029,1,0,26,5,167,1,0
1,8,2,3,0,241,0,0,26,5,351,1,0
2,5,1,2,0,2714,0,0,26,5,165,1,1
2,5,0,3,0,4,1,0,26,5,400,3,0
2,9,2,2,0,1693,1,0,26,5,58,1,0
2,9,1,3,0,6507,0,0,26,5,145,1,0
2,9,1,3,0,23076,0,0,26,5,243,2,1
2,4,0,3,0,17964,1,0,26,5,208,2,1
2,4,1,3,0,3769,1,0,26,5,94,1,0
1,0,2,3,0,220,0,0,26,5,68,1,0
1,10,2,1,0,223,0,0,26,5,103,1,0
1,0,2,3,0,2170,1,0,26,5,81,1,0
2,9,0,3,0,267,0,0,26,5,128,1,0
2,5,1,1,0,928,0,0,26,5,304,1,0
2,4,1,3,0,228,1,0,26,5,55,1,0
2,4,0,3,0,81,0,0,26,5,140,1,0
2,9,1,2,0,15485,0,0,26,5,83,1,0
2,9,1,2,0,180,0,0,26,5,222,1,0
2,9,1,2,0,195,1,0,26,5,145,1,0
2,5,1,3,0,846,0,0,26,5,1346,1,1
2,4,0,3,0,36,0,0,26,5,118,1,0
